Aggregator,all_objects_.to_send,2025-06-06 12:31:00.677,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:00.778,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:00.778,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:00.879,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:00.879,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:00.980,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:00.980,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:01.084,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:01.084,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:01.188,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:01.189,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:01.293,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:01.294,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:01.400,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:01.401,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:01.503,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:01.503,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:01.609,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:01.609,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:01.711,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:01.712,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:01.816,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:01.816,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:01.917,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:01.917,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.020,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.021,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.126,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.126,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.227,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.228,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.331,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.331,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.432,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.432,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.533,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.533,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.635,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.635,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.741,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.741,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.847,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.847,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.953,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:02.953,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.060,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.060,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.165,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.165,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.266,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.266,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.368,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.368,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.469,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.469,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.572,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.572,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.674,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.674,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.779,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.779,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.880,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.881,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.982,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:03.982,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:04.087,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:04.087,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:04.189,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:04.190,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:04.294,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:04.294,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:04.396,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:04.397,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:04.499,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:04.499,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:04.600,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:04.600,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:04.701,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:04.701,false,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:04.803,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:04.803,false,0
Aggregator,on_message,2025-06-06 12:31:04.887,18,616
Aggregator,on_message,2025-06-06 12:31:04.891,18,741
Aggregator,all_objects_.to_send,2025-06-06 12:31:04.907,true,36
Aggregator,all_objects_.to_send,2025-06-06 12:31:04.907,false,0
Aggregator,getFreshObjects,2025-06-06 12:31:04.908,10,1759
Aggregator,on_message,2025-06-06 12:31:04.978,18,778
Aggregator,on_message,2025-06-06 12:31:04.981,18,545
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.009,true,28
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.010,false,8
Aggregator,getFreshObjects,2025-06-06 12:31:05.010,10,1235
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.112,true,18
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.112,false,8
Aggregator,getFreshObjects,2025-06-06 12:31:05.112,10,1096
Aggregator,on_message,2025-06-06 12:31:05.159,17,562
Aggregator,on_message,2025-06-06 12:31:05.161,17,937
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.217,true,20
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.218,false,14
Aggregator,getFreshObjects,2025-06-06 12:31:05.219,10,2695
Aggregator,on_message,2025-06-06 12:31:05.241,17,1620
Aggregator,on_message,2025-06-06 12:31:05.244,17,1900
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.322,true,19
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.324,false,15
Aggregator,getFreshObjects,2025-06-06 12:31:05.324,10,3538
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.426,true,9
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.427,false,15
Aggregator,getFreshObjects,2025-06-06 12:31:05.428,10,2200
Aggregator,on_message,2025-06-06 12:31:05.440,17,642
Aggregator,on_message,2025-06-06 12:31:05.455,17,722
Aggregator,on_message,2025-06-06 12:31:05.508,17,624
Aggregator,on_message,2025-06-06 12:31:05.512,17,831
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.530,true,12
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.530,false,22
Aggregator,getFreshObjects,2025-06-06 12:31:05.530,10,882
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.632,true,2
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.632,false,22
Aggregator,getFreshObjects,2025-06-06 12:31:05.632,10,1556
Aggregator,on_message,2025-06-06 12:31:05.680,17,1073
Aggregator,on_message,2025-06-06 12:31:05.682,17,794
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.733,true,10
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.734,false,24
Aggregator,getFreshObjects,2025-06-06 12:31:05.734,10,1040
Aggregator,on_message,2025-06-06 12:31:05.761,17,1183
Aggregator,on_message,2025-06-06 12:31:05.765,17,633
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.836,true,8
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.836,false,26
Aggregator,getFreshObjects,2025-06-06 12:31:05.836,10,919
Aggregator,on_message,2025-06-06 12:31:05.935,17,564
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.938,true,10
Aggregator,all_objects_.to_send,2025-06-06 12:31:05.938,false,24
Aggregator,getFreshObjects,2025-06-06 12:31:05.938,10,723
Aggregator,on_message,2025-06-06 12:31:05.938,17,2381
Aggregator,on_message,2025-06-06 12:31:06.014,17,1220
Aggregator,on_message,2025-06-06 12:31:06.016,17,518
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.039,true,10
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.040,false,24
Aggregator,getFreshObjects,2025-06-06 12:31:06.041,10,2124
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.142,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.143,false,24
Aggregator,on_message,2025-06-06 12:31:06.184,17,943
Aggregator,on_message,2025-06-06 12:31:06.186,17,1017
Aggregator,on_message,2025-06-06 12:31:06.227,1,292
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.244,true,9
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.245,false,26
Aggregator,getFreshObjects,2025-06-06 12:31:06.245,10,1028
Aggregator,on_message,2025-06-06 12:31:06.261,17,2583
Aggregator,on_message,2025-06-06 12:31:06.265,17,345
Aggregator,on_message,2025-06-06 12:31:06.301,1,67
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.346,true,10
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.347,false,25
Aggregator,getFreshObjects,2025-06-06 12:31:06.347,10,1504
Aggregator,on_message,2025-06-06 12:31:06.376,1,119
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.448,true,0
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.448,false,25
Aggregator,on_message,2025-06-06 12:31:06.451,1,95
Aggregator,on_message,2025-06-06 12:31:06.456,17,527
Aggregator,on_message,2025-06-06 12:31:06.458,17,724
Aggregator,on_message,2025-06-06 12:31:06.526,1,71
Aggregator,on_message,2025-06-06 12:31:06.535,17,640
Aggregator,on_message,2025-06-06 12:31:06.537,17,537
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.550,true,21
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.551,false,14
Aggregator,getFreshObjects,2025-06-06 12:31:06.551,10,1706
Aggregator,on_message,2025-06-06 12:31:06.601,1,72
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.654,true,12
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.655,false,13
Aggregator,getFreshObjects,2025-06-06 12:31:06.655,10,986
Aggregator,on_message,2025-06-06 12:31:06.676,1,69
Aggregator,on_message,2025-06-06 12:31:06.706,17,544
Aggregator,on_message,2025-06-06 12:31:06.707,17,702
Aggregator,on_message,2025-06-06 12:31:06.751,1,71
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.757,true,14
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.758,false,21
Aggregator,getFreshObjects,2025-06-06 12:31:06.759,10,2648
Aggregator,on_message,2025-06-06 12:31:06.781,17,625
Aggregator,on_message,2025-06-06 12:31:06.783,17,599
Aggregator,on_message,2025-06-06 12:31:06.826,1,72
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.859,true,12
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.859,false,23
Aggregator,getFreshObjects,2025-06-06 12:31:06.860,10,1422
Aggregator,on_message,2025-06-06 12:31:06.901,1,92
Aggregator,on_message,2025-06-06 12:31:06.953,17,562
Aggregator,on_message,2025-06-06 12:31:06.955,17,953
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.960,true,9
Aggregator,all_objects_.to_send,2025-06-06 12:31:06.960,false,26
Aggregator,getFreshObjects,2025-06-06 12:31:06.961,10,1262
Aggregator,on_message,2025-06-06 12:31:06.976,1,89
Aggregator,on_message,2025-06-06 12:31:07.035,17,544
Aggregator,on_message,2025-06-06 12:31:07.037,17,983
Aggregator,on_message,2025-06-06 12:31:07.051,1,66
Aggregator,all_objects_.to_send,2025-06-06 12:31:07.063,true,17
Aggregator,all_objects_.to_send,2025-06-06 12:31:07.063,false,18
Aggregator,getFreshObjects,2025-06-06 12:31:07.063,10,878
Aggregator,on_message,2025-06-06 12:31:07.126,1,66
Aggregator,all_objects_.to_send,2025-06-06 12:31:07.166,true,8
Aggregator,all_objects_.to_send,2025-06-06 12:31:07.166,false,17
Aggregator,getFreshObjects,2025-06-06 12:31:07.166,10,957
Aggregator,on_message,2025-06-06 12:31:07.202,1,118
Aggregator,on_message,2025-06-06 12:31:07.218,18,557
Aggregator,on_message,2025-06-06 12:31:07.220,18,598
Aggregator,all_objects_.to_send,2025-06-06 12:31:07.267,true,20
Aggregator,all_objects_.to_send,2025-06-06 12:31:07.268,false,17
Aggregator,getFreshObjects,2025-06-06 12:31:07.268,10,1108
Aggregator,on_message,2025-06-06 12:31:07.276,1,70
Aggregator,on_message,2025-06-06 12:31:07.295,18,979
Aggregator,on_message,2025-06-06 12:31:07.296,18,872
Aggregator,on_message,2025-06-06 12:31:07.351,1,75
Aggregator,all_objects_.to_send,2025-06-06 12:31:07.371,true,19
Aggregator,all_objects_.to_send,2025-06-06 12:31:07.372,false,18
Aggregator,getFreshObjects,2025-06-06 12:31:07.372,10,1149
Aggregator,on_message,2025-06-06 12:31:07.426,1,69
Aggregator,on_message,2025-06-06 12:31:07.470,18,617
Aggregator,all_objects_.to_send,2025-06-06 12:31:07.473,true,15
Aggregator,all_objects_.to_send,2025-06-06 12:31:07.476,false,18
Aggregator,getFreshObjects,2025-06-06 12:31:07.476,10,3603
Aggregator,on_message,2025-06-06 12:31:07.477,18,2817
Aggregator,on_message,2025-06-06 12:31:07.501,1,90
Aggregator,on_message,2025-06-06 12:31:07.558,18,671
Aggregator,on_message,2025-06-06 12:31:07.559,18,569
Aggregator,all_objects_.to_send,2025-06-06 12:31:07.576,true,25
Aggregator,all_objects_.to_send,2025-06-06 12:31:07.576,false,12
Aggregator,getFreshObjects,2025-06-06 12:31:07.577,10,1558
Aggregator,on_message,2025-06-06 12:31:07.577,1,562
Aggregator,on_message,2025-06-06 12:31:07.652,1,82
Aggregator,all_objects_.to_send,2025-06-06 12:31:07.679,true,16
Aggregator,all_objects_.to_send,2025-06-06 12:31:07.680,false,11
Aggregator,getFreshObjects,2025-06-06 12:31:07.680,10,1297
Aggregator,on_message,2025-06-06 12:31:07.717,18,573
Aggregator,on_message,2025-06-06 12:31:07.720,18,834
Aggregator,on_message,2025-06-06 12:31:07.725,1,53
Aggregator,all_objects_.to_send,2025-06-06 12:31:07.783,true,18
Aggregator,all_objects_.to_send,2025-06-06 12:31:07.783,false,19
Aggregator,getFreshObjects,2025-06-06 12:31:07.783,10,889
Aggregator,on_message,2025-06-06 12:31:07.799,18,862
Aggregator,on_message,2025-06-06 12:31:07.802,18,780
Aggregator,on_message,2025-06-06 12:31:07.803,1,114
Aggregator,on_message,2025-06-06 12:31:07.875,1,50
Aggregator,all_objects_.to_send,2025-06-06 12:31:07.883,true,20
Aggregator,all_objects_.to_send,2025-06-06 12:31:07.884,false,17
Aggregator,getFreshObjects,2025-06-06 12:31:07.884,10,369
